gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,180,6144,6144,asm,33,2,24.5105,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,554.44,1675.47,0.0
gfx950,256,186,6144,3072,asm,7,1,14.887,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,471.64,1459.75,0.0
gfx950,256,186,6144,4096,asm,8,1,18.2908,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,511.82,1542.48,0.0
gfx950,256,186,6144,6144,asm,8,1,24.353,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,576.62,1690.84,0.0
gfx950,256,192,6144,3072,asm,7,1,14.6374,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,495.15,1490.94,0.0
gfx950,256,192,6144,4096,asm,8,1,18.3304,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,527.19,1544.51,0.0
gfx950,256,192,6144,6144,asm,33,2,23.3078,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,621.92,1771.41,0.0
gfx950,256,1024,6144,3072,ck,14,0,34.8213,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1110.09,993.73,0.0002
gfx950,256,1024,6144,4096,ck,14,0,43.1209,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1195.23,972.68,0.0002
gfx950,256,1024,6144,6144,ck,14,0,62.8338,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1230.38,901.16,0.0002
gfx950,256,1536,6144,3072,cktile,28,0,47.0913,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1231.27,901.81,0.0
gfx950,256,1536,6144,4096,cktile,29,0,56.9159,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1358.31,884.32,0.0
gfx950,256,1536,6144,6144,cktile,29,0,76.7331,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1511.27,860.91,0.0
gfx950,256,2048,6144,3072,ck,13,0,60.5659,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1276.45,831.02,0.0
gfx950,256,2048,6144,4096,ck,13,0,73.8655,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1395.5,794.96,0.0
gfx950,256,2048,6144,6144,ck,13,0,104.8881,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1474.13,719.79,0.0
gfx950,256,3072,6144,3072,ck,13,0,83.8757,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1382.57,787.6,0.0
gfx950,256,3072,6144,4096,ck,13,0,104.5285,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1479.2,722.27,0.0
gfx950,256,3072,6144,6144,ck,13,0,146.0784,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1587.7,646.04,0.0
gfx950,256,4096,6144,3072,ck,13,0,104.3363,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1481.93,783.9,0.0
gfx950,256,4096,6144,4096,ck,13,0,127.9174,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1611.65,721.36,0.0
gfx950,256,4096,6144,6144,ck,13,0,181.6378,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1702.5,623.47,0.0
gfx950,256,5120,6144,3072,ck,13,0,127.3789,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1517.31,765.57,0.0
gfx950,256,5120,6144,4096,ck,13,0,156.9632,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1641.77,694.76,0.0
gfx950,256,5120,6144,6144,ck,13,0,222.2797,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1739.01,594.39,0.0
gfx950,256,6144,6144,3072,cktile,11,0,138.8378,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1670.5,815.67,0.0
gfx950,256,6144,6144,4096,cktile,28,0,169.6573,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1822.72,741.67,0.0
gfx950,256,6144,6144,6144,cktile,28,0,229.403,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,2022.02,658.21,0.0
gfx950,256,8192,6144,3072,ck,13,0,190.221,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1625.68,760.71,0.0
gfx950,256,8192,6144,4096,ck,13,0,235.4273,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,1751.36,677.0,0.0
gfx950,256,8192,6144,6144,cktile,29,0,316.8562,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1951.91,595.68,0.0
